15602
     391,   21.845847,   11.225752,          1.
     392,   21.984362,   10.757886,          1.
     393,   22.117101,   10.287356,          1.
     394,   22.244012,   9.8142766,          1.
     395,   22.365046,   9.3387632,          1.
     396,   22.480157,   8.8609314,          1.
     397,     22.5893,    8.380898,          1.
     398,   22.692433,   7.8987804,          1.
     399,   22.789516,   7.4146972,          1.
     400,   22.880511,   6.9287674,          1.
     401,   22.965385,    6.441111,          1.
     402,   23.044104,   5.9518485,          1.
     403,   23.116637,    5.461101,          1.
     404,   23.182957,   4.9689903,          1.
     405,   23.243038,   4.4756386,          1.
     406,   23.296858,   3.9811687,          1.
     407,   23.344394,   3.4857036,          1.
     408,    23.38563,   2.9893671,          1.
     409,   23.420548,   2.4922828,          1.
     410,   23.449136,   1.9945751,          1.
     411,   23.471383,   1.4963683,          1.
     412,   23.487279,    0.997787,          1.
     413,   23.496819,   0.4989559,          1.
     414,   19.533658,   18.889398,          1.
     415,    19.74916,   18.460812,          1.
     416,   19.960133,   18.028039,          1.
     417,   20.166495,   17.591169,          1.
     418,   20.368167,   17.150293,          1.
     419,   20.565071,   16.705503,          1.
     420,    20.75713,   16.256895,          1.
     421,   20.944272,   15.804564,          1.
     422,   21.126423,   15.348607,          1.
     423,   21.303514,   14.889124,          1.
     424,   21.475476,   14.426213,          1.
     425,   21.642243,   13.959977,          1.
     426,    21.80375,   13.490518,          1.
     427,   21.959936,    13.01794,          1.
     428,    22.11074,   12.542348,          1.
     429,   22.256104,   12.063848,          1.
     430,   22.395973,   11.582548,          1.
     431,   22.530291,   11.098556,          1.
     432,   22.659007,   10.611981,          1.
     433,   22.782073,   10.122935,          1.
     434,   22.899439,    9.631528,          1.
     435,   23.011061,   9.1378729,          1.
     436,   23.116897,   8.6420829,          1.
     437,   23.216904,   8.1442719,          1.
     438,   23.311045,   7.6445548,          1.
     439,   23.399284,   7.1430472,          1.
     440,   23.481585,   6.6398652,          1.
     441,   23.557919,   6.1351258,          1.
     442,   23.628254,   5.6289464,          1.
     443,   23.692564,   5.1214452,          1.
     444,   23.750825,   4.6127405,          1.
